Date,Time,Latitude,Longitude,Type,Depth,Magnitude,NormalizedLat,NormalizedLong,NormalizedDepth,NormalizedMag,,,,Latitude_max_min,Longitude_max_min,Depth_max_min,Magnitude_max_min
39549.00,0.1366,16.099,144.958,Earthquake,10,5.5,0.571352362,0.902665315,0.015832264,0,,,,,,,
39549.00,0.2103,16.174,144.885,Earthquake,10,5.5,0.571812245,0.902462534,0.015832264,0,,,,,,,
39549.00,0.6916,-20.416,168.803,Earthquake,35,5.9,0.347450716,0.968902346,0.051490515,0.111111111,,,,,,,
39549.00,0.7396,-20.392,168.839,Earthquake,11,6.1,0.347597878,0.969002347,0.017258594,0.166666667,,,,,,,
39550.00,0.0210,-55.664,158.453,Earthquake,16,7.1,0.131318024,0.940151947,0.024390244,0.444444444,,,,,,,
39550.00,0.0323,43.879,147.501,Earthquake,64.4,5.7,0.741692982,0.909729302,0.093424618,0.055555556,,,,,,,
39550.00,0.3683,-14.506,67.075,Earthquake,10,5.5,0.383689487,0.686320643,0.015832264,0,,,,,,,
39550.00,0.5036,43.648,-127.621,Earthquake,10,5.5,0.740276543,0.14549091,0.015832264,0,,,,,,,
39552.00,0.4065,-56.022,-28.035,Earthquake,140.2,6,0.12912285,0.422122529,0.201540436,0.138888889,,,,,,,
39553.00,0.1271,13.564,-90.599,Earthquake,33,6.1,0.555808321,0.248331227,0.048637855,0.166666667,,,,,,,
39553.00,0.7256,-18.696,-175.959,Earthquake,10,5.7,0.357997363,0.011216822,0.015832264,0.055555556,,,,,,,
39553.00,0.9582,51.856,-179.361,Earthquake,11,6.4,0.790606126,0.001766691,0.017258594,0.25,,,,,,,
39554.00,0.0249,-18.609,-175.699,Earthquake,10,6.3,0.358530827,0.011939055,0.015832264,0.222222222,,,,,,,
39554.00,0.2461,51.878,-179.165,Earthquake,13,6.6,0.790741025,0.002311143,0.020111254,0.305555556,,,,,,,
39554.00,0.3413,0.829,126.081,Earthquake,10,5.7,0.477720207,0.850228475,0.015832264,0.055555556,,,,,,,
39554.00,0.8053,39.028,140.005,Earthquake,166,5.8,0.711947757,0.88890679,0.238339752,0.083333333,,,,,,,
39555.00,0.7103,15.885,144.878,Earthquake,10,5.5,0.570040163,0.902443089,0.015832264,0,,,,,,,
39556.00,0.8605,-17.342,-179.022,Earthquake,553.8,6.3,0.366299782,0.002708371,0.791470546,0.222222222,,,,,,,
39556.00,0.8826,-27.528,-176.58,Earthquake,10,5.8,0.303841555,0.009491798,0.015832264,0.083333333,,,,,,,
39557.00,0.1336,-7.815,125.694,Earthquake,13,6.1,0.424717172,0.84915346,0.020111254,0.166666667,,,,,,,
39557.00,0.2491,-20.273,168.796,Earthquake,14,6.3,0.348327559,0.968882901,0.021537584,0.222222222,,,,,,,
39557.00,0.4314,-7.875,125.722,Earthquake,10,6,0.424349266,0.849231239,0.015832264,0.138888889,,,,,,,
39558.00,0.5426,-7.85,125.685,Earthquake,3.6,5.6,0.42450256,0.84912846,0.006703751,0.027777778,,,,,,,
39561.00,0.5873,-3.86,131.446,Earthquake,10,5.5,0.448968329,0.86513146,0.015832264,0,,,,,,,
39561.00,0.7699,22.881,121.619,Earthquake,10,6,0.612938038,0.837833859,0.015832264,0.138888889,,,,,,,
39562.00,0.0550,-20.059,168.72,Earthquake,35,5.7,0.349639758,0.968671787,0.051490515,0.055555556,,,,,,,
39562.00,0.5103,-1.182,-23.471,Earthquake,10,6.5,0.465389214,0.434800483,0.015832264,0.277777778,,,,,,,
39564.00,0.9825,-49.091,164.117,Earthquake,10,6.1,0.17162216,0.955885498,0.015832264,0.166666667,,,,,,,
39565.00,0.6080,-35.464,-16.597,Earthquake,10,5.6,0.255179814,0.453895193,0.015832264,0.027777778,,,,,,,
39566.00,0.0045,17.846,-100.171,Earthquake,56.9,5.8,0.582064568,0.221741969,0.082727143,0.083333333,,,,,,,
39566.00,0.6652,-58.739,-24.714,Earthquake,35,6.1,0.112462826,0.431347658,0.051490515,0.166666667,,,,,,,
39566.00,0.7733,-19.941,168.953,Earthquake,32,6.4,0.350363307,0.969319018,0.047211525,0.25,,,,,,,
39566.00,0.8520,-20.238,168.824,Earthquake,35,6.1,0.348542171,0.96896068,0.051490515,0.166666667,,,,,,,
39567.00,0.2264,41.452,142.03,Earthquake,46.7,5.8,0.726811172,0.894531868,0.068178577,0.083333333,,,,,,,
39567.00,0.7986,-6.108,127.484,Earthquake,404.7,5.9,0.435184106,0.854125752,0.578804735,0.111111111,,,,,,,
39569.00,0.2068,-19.471,168.878,Earthquake,35,5.7,0.35324524,0.969110682,0.051490515,0.055555556,,,,,,,
39570.00,0.0650,51.864,-177.528,Earthquake,14,6.6,0.79065518,0.006858429,0.021537584,0.305555556,,,,,,,
39571.00,0.7929,-6.64,155.091,Earthquake,35,5.8,0.431922004,0.930812928,0.051490515,0.083333333,,,,,,,
39574.00,0.5294,-20.457,168.836,Earthquake,35,5.5,0.347199313,0.968994014,0.051490515,0,,,,,,,
39575.00,0.6681,36.178,141.545,Earthquake,19,6.2,0.694472208,0.893184628,0.028669234,0.194444444,,,,,,,
39575.00,0.6782,36.156,141.756,Earthquake,23.3,6.1,0.694337309,0.893770747,0.034802453,0.166666667,,,,,,,
39575.00,0.6981,36.164,141.526,Earthquake,27,6.9,0.694386363,0.893131849,0.040079874,0.388888889,,,,,,,
39576.00,0.9730,36.108,141.683,Earthquake,17,5.6,0.694042984,0.893567966,0.025816574,0.027777778,,,,,,,
39577.00,0.9108,12.516,143.181,Earthquake,76,6.8,0.549382224,0.897729135,0.109970047,0.361111111,,,,,,,
39578.00,0.8208,24.044,122.575,Earthquake,16.5,5.6,0.620069289,0.840489451,0.025103409,0.027777778,,,,,,,
39580.00,0.2695,31.002,103.322,Earthquake,19,7.9,0.662734157,0.787008153,0.028669234,0.666666667,,,,,,,
39580.00,0.2791,31.586,104.032,Earthquake,10,5.7,0.666315112,0.788980403,0.015832264,0.055555556,,,,,,,
39580.00,0.2793,31.342,104.682,Earthquake,10,5.7,0.664818959,0.790785983,0.015832264,0.055555556,,,,,,,
39580.00,0.2800,31.211,103.715,Earthquake,10,5.8,0.664015697,0.788099835,0.015832264,0.083333333,,,,,,,
39580.00,0.4045,31.527,104.092,Earthquake,10,5.5,0.665953337,0.789147071,0.015832264,0,,,,,,,
39580.00,0.4660,31.214,103.618,Earthquake,10,6.1,0.664034093,0.787830387,0.015832264,0.166666667,,,,,,,
39580.00,0.8395,31.413,103.889,Earthquake,21.7,5.6,0.665254315,0.788583175,0.032520325,0.027777778,,,,,,,
39581.00,0.2966,30.89,103.194,Earthquake,9,5.8,0.662047399,0.786652592,0.014405934,0.083333333,,,,,,,
39582.00,0.9081,-56.771,-142.309,Earthquake,10,5.7,0.124530153,0.104690343,0.015832264,0.055555556,,,,,,,
39583.00,0.5996,-57.911,-25.483,Earthquake,35,5.9,0.117539933,0.429211517,0.051490515,0.111111111,,,,,,,
39584.00,0.2262,31.355,103.351,Earthquake,3,5.6,0.664898672,0.78708871,0.005847953,0.027777778,,,,,,,
39585.00,0.7142,32.24,104.982,Earthquake,9,5.8,0.67032529,0.791619328,0.014405934,0.083333333,,,,,,,
39586.00,0.5121,-3.202,101.409,Earthquake,32,5.7,0.453003035,0.78169419,0.047211525,0.055555556,,,,,,,
39587.00,0.1363,-47.781,31.965,Earthquake,10,5.9,0.179654781,0.588791511,0.015832264,0.111111111,,,,,,,
39587.00,0.4226,42.503,131.872,Earthquake,513.4,5.7,0.733255664,0.86631481,0.733846812,0.055555556,,,,,,,
39587.00,0.6019,1.64,99.147,Earthquake,10,6,0.482693074,0.77541077,0.015832264,0.138888889,,,,,,,
39588.00,0.5789,51.162,178.759,Earthquake,27,6.3,0.786350676,0.996558286,0.040079874,0.222222222,,,,,,,
39588.00,0.6362,-44.451,-78.207,Earthquake,10,5.6,0.200073581,0.282753927,0.015832264,0.027777778,,,,,,,
39588.00,0.7139,-3.181,101.475,Earthquake,47.9,5.7,0.453131802,0.781877526,0.069890173,0.055555556,,,,,,,
39589.00,0.9326,-4.129,101.272,Earthquake,19,5.5,0.447318883,0.781313629,0.028669234,0,,,,,,,
39591.00,0.8164,7.313,-34.897,Earthquake,8,6.5,0.517478615,0.403061154,0.012979603,0.277777778,,,,,,,
39591.00,0.9518,-7.061,129.483,Earthquake,125.2,5.7,0.429340528,0.859678607,0.180145486,0.055555556,,,,,,,
39592.00,0.2072,42.386,-30.515,Earthquake,10,5.5,0.732538247,0.415233545,0.015832264,0,,,,,,,
39592.00,0.5584,-7.181,156.069,Earthquake,29,5.9,0.428604715,0.933529632,0.042932535,0.111111111,,,,,,,
39592.00,0.8060,4.33,-73.764,Earthquake,8.9,5.9,0.49918754,0.295095765,0.014263301,0.111111111,,,,,,,
39593.00,0.3485,32.56,105.423,Earthquake,18,6.1,0.672287457,0.792844345,0.027242904,0.166666667,,,,,,,
39593.00,0.8045,56.087,-153.78,Earthquake,22,6,0.816549652,0.072826011,0.032948224,0.138888889,,,,,,,
39594.00,0.6261,8.423,-82.968,Earthquake,13,5.6,0.524284882,0.269528743,0.020111254,0.027777778,,,,,,,
39595.00,0.2439,-56.597,147.41,Earthquake,10,5.9,0.125597081,0.909476521,0.015832264,0.111111111,,,,,,,
39595.00,0.3596,32.71,105.54,Earthquake,10,5.7,0.673207223,0.79316935,0.015832264,0.055555556,,,,,,,
39595.00,0.4777,13.616,-91.02,Earthquake,26,5.7,0.556127173,0.247161766,0.038653544,0.055555556,,,,,,,
39597.00,0.6569,64.005,-21.013,Earthquake,9,6.3,0.865101021,0.441628356,0.014405934,0.222222222,,,,,,,
39598.00,0.3095,30.802,141.523,Earthquake,16,5.8,0.661507803,0.893123516,0.024390244,0.083333333,,,,,,,
39598.00,0.4474,-54.744,0.987,Earthquake,10,5.7,0.136959254,0.502740316,0.015832264,0.055555556,,,,,,,
39599.00,0.1930,-41.198,80.479,Earthquake,9,6.4,0.220020235,0.723554494,0.014405934,0.25,,,,,,,
39599.00,0.9695,-28.919,-112.258,Earthquake,10,5.8,0.29531226,0.188166502,0.015832264,0.083333333,,,,,,,
39600.00,0.0217,-54.816,0.979,Earthquake,10,5.5,0.136517767,0.502718093,0.015832264,0,,,,,,,
39600.00,0.0815,20.124,121.35,Earthquake,31,6.3,0.596032744,0.837086626,0.045785195,0.222222222,,,,,,,
39600.00,0.6049,-59.384,149.66,Earthquake,10,6.5,0.108507833,0.915726607,0.015832264,0.277777778,,,,,,,
39601.00,0.1805,-15.223,-173.672,Earthquake,35,5.6,0.379293007,0.017569688,0.051490515,0.027777778,,,,,,,
39602.00,0.6811,-10.509,161.273,Earthquake,84,6.2,0.408198179,0.947985389,0.121380687,0.194444444,,,,,,,
39602.00,0.7302,-8.166,120.255,Earthquake,14,5.9,0.42256492,0.834044917,0.021537584,0.111111111,,,,,,,
39602.00,0.8776,-8.125,120.265,Earthquake,7,5.8,0.422816323,0.834072695,0.011553273,0.083333333,,,,,,,
39602.00,0.9198,-8.1,120.231,Earthquake,14,6,0.422969617,0.83397825,0.021537584,0.138888889,,,,,,,
39603.00,0.7105,41.538,139.058,Earthquake,205,5.7,0.727338504,0.886276198,0.293966624,0.055555556,,,,,,,
39604.00,0.0950,-38.844,-91.623,Earthquake,10,6,0.234454426,0.245486743,0.015832264,0.138888889,,,,,,,
39604.00,0.2239,-38.871,-91.613,Earthquake,7,5.8,0.234288868,0.245514521,0.011553273,0.083333333,,,,,,,
39605.00,0.5714,-7.495,127.885,Earthquake,122,6,0.426679339,0.855239656,0.175581229,0.138888889,,,,,,,
39605.00,0.8354,35.883,-0.658,Earthquake,4,5.5,0.692663335,0.498170808,0.007274283,0,,,,,,,
39607.00,0.5177,37.963,21.525,Earthquake,16,6.4,0.70541742,0.559791108,0.024390244,0.25,,,,,,,
39609.00,0.1761,-18.098,167.88,Earthquake,35,5.9,0.361664163,0.966338421,0.051490515,0.111111111,,,,,,,
39609.00,0.2428,-18.068,167.886,Earthquake,35,5.6,0.361848116,0.966355088,0.051490515,0.027777778,,,,,,,
39610.00,0.1043,-33.401,179.911,Earthquake,21.6,5.5,0.267829659,0.99975833,0.032377692,0,,,,,,,
39611.00,0.2297,-50.157,-114.169,Earthquake,10,5.9,0.165085692,0.182858095,0.015832264,0.111111111,,,,,,,
39612.00,0.9887,39.03,140.881,Earthquake,7.8,6.9,0.711960021,0.891340158,0.012694337,0.388888889,,,,,,,
39613.00,0.0140,38.882,140.678,Earthquake,6.4,5.5,0.711052519,0.890776261,0.010697475,0,,,,,,,
39614.00,0.0508,-17.735,-179.733,Earthquake,611.4,5.9,0.363889996,0.000733344,0.873627157,0.111111111,,,,,,,
39614.00,0.3592,-36.623,-107.45,Earthquake,10,6,0.248073091,0.201522243,0.015832264,0.138888889,,,,,,,
39616.00,0.7376,5.008,-82.652,Earthquake,10,5.9,0.503344882,0.270406533,0.015832264,0.111111111,,,,,,,
39618.00,0.0255,-4.932,151.754,Earthquake,143.3,5.5,0.44239507,0.921543355,0.20596206,0,,,,,,,
39619.00,0.1361,-4.775,148.922,Earthquake,607.5,5.5,0.443357758,0.913676579,0.86806447,0,,,,,,,
39620.00,0.4836,36.06,21.82,Earthquake,5,5.6,0.693748659,0.560610564,0.008700613,0.027777778,,,,,,,
39621.00,0.3070,-8.865,157.804,Earthquake,11,5.8,0.418278812,0.938349144,0.017258594,0.083333333,,,,,,,
39621.00,0.9976,67.698,141.276,Earthquake,18,6.1,0.887745654,0.892437395,0.027242904,0.166666667,,,,,,,
39622.00,0.5224,46.482,153.267,Earthquake,10,5.6,0.757653984,0.925746191,0.015832264,0.027777778,,,,,,,
39624.00,0.0782,1.324,97.158,Earthquake,19,5.5,0.480755434,0.769885693,0.028669234,0,,,,,,,
39624.00,0.1204,1.344,97.191,Earthquake,16,5.7,0.48087807,0.769977361,0.024390244,0.055555556,,,,,,,
39624.00,0.6538,-5.266,151.69,Earthquake,50.6,5.7,0.440347058,0.921365575,0.073741264,0.055555556,,,,,,,
39624.00,0.9842,41.937,142.486,Earthquake,55.6,5.5,0.729785081,0.895798553,0.080872914,0,,,,,,,
39625.00,0.8884,-20.768,-173.342,Earthquake,38,6.2,0.345292332,0.018486368,0.055769505,0.194444444,,,,,,,
39626.00,0.4863,11.005,91.824,Earthquake,17,6.6,0.540117117,0.75506882,0.025816574,0.305555556,,,,,,,
39626.00,0.5466,10.894,91.777,Earthquake,17,5.9,0.53943649,0.754938263,0.025816574,0.111111111,,,,,,,
39627.00,0.5380,10.847,91.712,Earthquake,15,6.1,0.539148297,0.754757705,0.022963914,0.166666667,,,,,,,
39628.00,0.4044,14.178,-92.718,Earthquake,6,5.5,0.559573229,0.242445034,0.010126943,0,,,,,,,
39628.00,0.5330,35.658,88.307,Earthquake,10,5.5,0.691283686,0.74529924,0.015832264,0,,,,,,,
39628.00,0.8702,45.156,137.446,Earthquake,326,6,0.749523255,0.881798358,0.46655256,0.138888889,,,,,,,
39629.00,0.2623,-58.227,-22.099,Earthquake,8,7,0.115602293,0.438611647,0.012979603,0.416666667,,,,,,,
39630.00,0.0796,-58.121,-21.882,Earthquake,10,5.6,0.116252261,0.439214434,0.015832264,0.027777778,,,,,,,
39632.00,0.1268,-23.37,-179.778,Earthquake,581.2,6.2,0.329337462,0.000608342,0.83055199,0.194444444,,,,,,,
39632.00,0.2742,10.281,-60.442,Earthquake,33.9,5.8,0.535677714,0.332101835,0.049921552,0.083333333,,,,,,,
39634.00,0.0917,53.882,152.886,Earthquake,632.8,7.7,0.803029095,0.924687843,0.90415062,0.611111111,,,,,,,
39635.00,0.0418,45.354,151.044,Earthquake,22,5.7,0.750737346,0.919571105,0.032948224,0.055555556,,,,,,,
39635.00,0.3808,45.387,150.965,Earthquake,17,5.7,0.750939694,0.919351658,0.025816574,0.055555556,,,,,,,
39636.00,0.1979,-16.428,-174.047,Earthquake,116,5.5,0.371904222,0.016528007,0.167023249,0,,,,,,,
39637.00,0.3210,27.532,128.334,Earthquake,43,6,0.641456909,0.856486896,0.062901155,0.138888889,,,,,,,
39637.00,0.3841,-15.986,-71.748,Earthquake,123,6.2,0.374614465,0.300695843,0.17700756,0.194444444,,,,,,,
39640.00,0.4159,-2.943,147.821,Earthquake,23.7,5.7,0.454591164,0.910618203,0.035372985,0.055555556,,,,,,,
39640.00,0.8994,21.023,121.132,Earthquake,6,5.5,0.601545206,0.836481062,0.010126943,0,,,,,,,
39642.00,0.6240,21.014,121.149,Earthquake,14,6.2,0.601490021,0.836528285,0.021537584,0.194444444,,,,,,,
39643.00,0.1978,2.177,96.518,Earthquake,24,5.6,0.485985836,0.76810789,0.035800884,0.027777778,,,,,,,
39644.00,0.1435,35.8,27.86,Earthquake,52,6.4,0.692154398,0.577388575,0.075738126,0.25,,,,,,,
39644.00,0.2133,-47.366,-12.17,Earthquake,10,5.7,0.182199467,0.466192586,0.015832264,0.055555556,,,,,,,
39645.00,0.3410,-16.599,-172.963,Earthquake,10,5.7,0.370855689,0.01953916,0.015832264,0.055555556,,,,,,,
39645.00,0.7148,-31.131,-178.506,Earthquake,89,5.5,0.281748781,0.004141724,0.128512338,0,,,,,,,
39646.00,0.9419,44.367,-129.356,Earthquake,10,5.5,0.744685287,0.140671398,0.015832264,0,,,,,,,
39646.00,0.9527,44.371,-129.417,Earthquake,10,5.7,0.744709814,0.140501951,0.015832264,0.055555556,,,,,,,
39648.00,0.1108,37.552,142.214,Earthquake,22,7,0.702897262,0.895042987,0.032948224,0.416666667,,,,,,,
39648.00,0.3938,-11.041,164.493,Earthquake,11,6.6,0.404936076,0.956929957,0.017258594,0.305555556,,,,,,,
39648.00,0.3989,-11.043,164.531,Earthquake,10,5.5,0.404923813,0.957035514,0.015832264,0,,,,,,,
39648.00,0.4592,-11.066,164.616,Earthquake,10,6.2,0.404782782,0.957271629,0.015832264,0.194444444,,,,,,,
39648.00,0.9444,-17.337,-177.312,Earthquake,391,6.4,0.366330441,0.007458437,0.559264014,0.25,,,,,,,
39649.00,0.8844,-3.792,150.896,Earthquake,10,5.5,0.44938529,0.919159988,0.015832264,0,,,,,,,
39649.00,0.8962,27.773,139.615,Earthquake,481.4,5.8,0.642934666,0.887823442,0.68820425,0.083333333,,,,,,,
39650.00,0.4795,37.186,142.051,Earthquake,22,6,0.700653034,0.894590203,0.032948224,0.138888889,,,,,,,
39652.00,0.6433,39.802,141.464,Earthquake,108,6.8,0.716693749,0.892959624,0.155612609,0.361111111,,,,,,,
39652.00,0.8297,32.752,105.498,Earthquake,4,5.5,0.673464758,0.793052681,0.007274283,0,,,,,,,
39653.00,0.0717,50.967,157.584,Earthquake,27,6.2,0.785154981,0.937738024,0.040079874,0.194444444,,,,,,,
39653.00,0.2983,32.747,105.542,Earthquake,10,5.7,0.673434099,0.793174905,0.015832264,0.055555556,,,,,,,
39654.00,0.0204,51.279,178.982,Earthquake,21,5.9,0.787068093,0.997177739,0.031521894,0.111111111,,,,,,,
39654.00,0.8411,-5.808,146.658,Earthquake,39.1,5.5,0.437023638,0.907387603,0.057338468,0,,,,,,,
39656.00,0.8859,-0.253,-18.287,Earthquake,17,5.9,0.47108563,0.449200683,0.025816574,0.111111111,,,,,,,
39657.00,0.9011,-10.606,163.162,Earthquake,10,5.9,0.407603397,0.953232684,0.015832264,0.111111111,,,,,,,
39657.00,0.9033,-10.578,163.103,Earthquake,10,6,0.407775087,0.953068793,0.015832264,0.138888889,,,,,,,
39658.00,0.8725,-54.727,-118.783,Earthquake,10,5.8,0.137063494,0.170041251,0.015832264,0.083333333,,,,,,,
39659.00,0.8439,-59.644,-27.806,Earthquake,136,5.6,0.106913573,0.422758649,0.19554985,0.027777778,,,,,,,
39661.00,0.3561,32.033,104.722,Earthquake,11,5.7,0.669056014,0.790897096,0.017258594,0.055555556,,,,,,,
39661.00,0.4413,13.516,120.757,Earthquake,135.1,5.6,0.555513996,0.835439381,0.194266153,0.027777778,,,,,,,
39662.00,0.6489,-16.314,178.163,Earthquake,10,5.5,0.372603244,0.994902707,0.015832264,0,,,,,,,
39664.00,0.1960,49.852,156.38,Earthquake,76.9,5.8,0.778318055,0.934393533,0.111253744,0.083333333,,,,,,,
39664.00,0.6367,-5.06,151.796,Earthquake,45.1,5.5,0.441610203,0.921660023,0.065896448,0,,,,,,,
39664.00,0.8647,-5.916,130.195,Earthquake,173.9,6.3,0.436361407,0.861656412,0.249607759,0.222222222,,,,,,,
39665.00,0.4092,32.756,105.494,Earthquake,6,6,0.673489285,0.79304157,0.010126943,0.138888889,,,,,,,
39666.00,0.9452,-8.131,117.665,Earthquake,30.7,5.9,0.422779532,0.826850373,0.045357296,0.111111111,,,,,,,
39667.00,0.0960,26.64,-111,Earthquake,10,5.5,0.635987369,0.191660995,0.015832264,0,,,,,,,
39667.00,0.7709,52.19,-175.651,Earthquake,12,5.8,0.792654137,0.01207239,0.018684924,0.083333333,,,,,,,
39667.00,0.9573,-9.139,-109.518,Earthquake,10,5.6,0.416598706,0.195777719,0.015832264,0.027777778,,,,,,,
39668.00,0.2762,-3.942,101.076,Earthquake,23,5.8,0.448465524,0.780769177,0.034374554,0.083333333,,,,,,,
39669.00,0.2513,-60.648,153.771,Earthquake,10,6.5,0.100757274,0.92714621,0.015832264,0.277777778,,,,,,,
39669.00,0.6377,51.504,-178.441,Earthquake,58.2,5.5,0.788447742,0.004322282,0.084581372,0,,,,,,,
39669.00,0.6921,-60.693,153.826,Earthquake,10,6.3,0.100481344,0.92729899,0.015832264,0.222222222,,,,,,,
39670.00,0.3476,11.055,91.814,Earthquake,20,6.2,0.540423705,0.755041042,0.030095564,0.194444444,,,,,,,
39670.00,0.5147,10.947,91.711,Earthquake,13,5.7,0.539761474,0.754754927,0.020111254,0.055555556,,,,,,,
39671.00,0.9852,-1.02,-21.843,Earthquake,13,6,0.466382561,0.439322768,0.020111254,0.138888889,,,,,,,
39672.00,0.2264,-11.432,166.23,Earthquake,38,5.9,0.402538554,0.961755024,0.055769505,0.111111111,,,,,,,
39673.00,0.0644,-13.382,-111.281,Earthquake,10,5.7,0.390581599,0.190880429,0.015832264,0.055555556,,,,,,,
39673.00,0.7715,83.55,114.516,Earthquake,10,5.7,0.9849465,0.818103029,0.015832264,0.055555556,,,,,,,
39674.00,0.6321,-15.273,-177.765,Earthquake,56.3,5.5,0.378986418,0.006200086,0.081871345,0,,,,,,,
39674.00,0.9554,7.292,-82.726,Earthquake,6,5.5,0.517349848,0.270200975,0.010126943,0,,,,,,,
39675.00,0.4342,12.897,124.319,Earthquake,10,6,0.551718429,0.845333963,0.015832264,0.138888889,,,,,,,
39676.00,0.1675,52.272,98.207,Earthquake,12.1,5.7,0.793156943,0.772799622,0.018827557,0.055555556,,,,,,,
39677.00,0.6522,-52.873,-4.453,Earthquake,10,5.6,0.148431799,0.487628995,0.015832264,0.027777778,,,,,,,
39679.00,0.3569,-8.201,-13.449,Earthquake,10,5.5,0.422350308,0.462639759,0.015832264,0,,,,,,,
39679.00,0.4569,-28.545,-112.842,Earthquake,9,5.7,0.297605543,0.186544258,0.014405934,0.055555556,,,,,,,
39679.00,0.5677,-14.915,-173.246,Earthquake,10,5.7,0.381181592,0.018753038,0.015832264,0.055555556,,,,,,,
39679.00,0.6877,-15.087,-173.476,Earthquake,8,6.1,0.380126928,0.01811414,0.012979603,0.166666667,,,,,,,
39681.00,0.5170,25.039,97.697,Earthquake,10,6,0.626170402,0.771382936,0.015832264,0.138888889,,,,,,,
39682.00,0.3248,-17.769,65.394,Earthquake,6,6,0.363681516,0.681651134,0.010126943,0.138888889,,,,,,,
39685.00,0.1133,10.307,125.252,Earthquake,27,5.8,0.53583714,0.847925666,0.040079874,0.083333333,,,,,,,
39685.00,0.4759,-39.715,176.851,Earthquake,31.8,5.5,0.229113652,0.991258212,0.046926259,0,,,,,,,
39685.00,0.5569,30.901,83.52,Earthquake,12,6.7,0.662114848,0.732001833,0.018684924,0.333333333,,,,,,,
39686.00,0.1302,-6.338,104.469,Earthquake,21.7,5.7,0.433773799,0.790194308,0.032520325,0.055555556,,,,,,,
39686.00,0.8754,-7.641,-74.377,Earthquake,154,6.4,0.4257841,0.293392964,0.221223791,0.25,,,,,,,
39687.00,0.0663,51.607,104.158,Earthquake,16,6.3,0.789079314,0.789330407,0.024390244,0.222222222,,,,,,,
39687.00,0.2822,-10.751,41.469,Earthquake,10,5.7,0.40671429,0.615191878,0.015832264,0.055555556,,,,,,,
39687.00,0.9116,32.308,47.35,Earthquake,10,5.8,0.670742251,0.631528216,0.015832264,0.083333333,,,,,,,
39688.00,0.5261,50.165,-129.628,Earthquake,12,5.9,0.7802373,0.139915832,0.018684924,0.111111111,,,,,,,
39688.00,0.6405,-0.252,-17.358,Earthquake,12,6.3,0.471091762,0.451781275,0.018684924,0.222222222,,,,,,,
39690.00,0.2876,-6.146,147.258,Earthquake,75,6.4,0.434951099,0.909054292,0.108543717,0.25,,,,,,,
39690.00,0.3548,26.241,101.889,Earthquake,11,6,0.633540792,0.783027542,0.017258594,0.138888889,,,,,,,
39691.00,0.0524,-61.233,-67.738,Earthquake,10,5.5,0.097170187,0.311834887,0.015832264,0,,,,,,,
39691.00,0.3550,26.232,101.97,Earthquake,10,5.6,0.633485606,0.783252545,0.015832264,0.027777778,,,,,,,
39692.00,0.1671,-25.387,-177.636,Earthquake,171.1,6,0.316969678,0.006558424,0.245614035,0.138888889,,,,,,,
39692.00,0.2960,-15.261,-176.413,Earthquake,10,5.7,0.379059999,0.009955694,0.015832264,0.055555556,,,,,,,
39692.00,0.7217,4.538,126.041,Earthquake,108.7,5.6,0.500462949,0.850117363,0.15661104,0.027777778,,,,,,,
39694.00,0.4759,-26.736,-63.225,Earthquake,569.6,6.3,0.308697918,0.324371172,0.814006561,0.222222222,,,,,,,
39695.00,0.4007,-12.143,167.101,Earthquake,272,5.7,0.398178864,0.964174502,0.389530737,0.055555556,,,,,,,
39695.00,0.6735,-31.555,-177.806,Earthquake,26.1,5.8,0.27914891,0.006086196,0.038796177,0.083333333,,,,,,,
39696.00,0.5248,-13.273,166.966,Earthquake,146.8,5.6,0.391249962,0.963799497,0.210954215,0.027777778,,,,,,,
39696.00,0.7970,-1.171,-13.955,Earthquake,10,5.8,0.465456664,0.461234184,0.015832264,0.083333333,,,,,,,
39697.00,0.2414,36.487,70.934,Earthquake,191.5,5.8,0.696366925,0.697040237,0.274711168,0.083333333,,,,,,,
39699.00,0.1273,-19.964,169.108,Earthquake,36,6.2,0.350222277,0.96974958,0.052916845,0.194444444,,,,,,,
39699.00,0.7862,-13.501,166.967,Earthquake,110,6.9,0.389851918,0.963802275,0.158465269,0.388888889,,,,,,,
39700.00,0.3217,24.666,122.57,Earthquake,101.8,5.5,0.623883251,0.840475562,0.146769362,0,,,,,,,
39700.00,0.5158,-9.272,158.261,Earthquake,12,5.9,0.415783181,0.939618606,0.018684924,0.111111111,,,,,,,
39700.00,0.9711,-11.801,166.508,Earthquake,99.4,5.6,0.40027593,0.962527257,0.14334617,0.027777778,,,,,,,
39701.00,0.1254,2.506,96.323,Earthquake,43.2,5.5,0.488003189,0.767566216,0.063186421,0,,,,,,,
39701.00,0.4587,26.743,55.828,Earthquake,12,6.1,0.636618941,0.655078543,0.018684924,0.166666667,,,,,,,
39701.00,0.5474,8.093,-38.705,Earthquake,9,6.6,0.522261397,0.392483229,0.014405934,0.305555556,,,,,,,
39701.00,0.6750,-20.262,-69.224,Earthquake,37.7,5.7,0.348395009,0.307707051,0.055341606,0.055555556,,,,,,,
39702.00,0.0000,1.885,127.363,Earthquake,96,6.6,0.484195358,0.853789636,0.138496648,0.305555556,,,,,,,
39702.00,0.0145,41.892,143.754,Earthquake,25,6.8,0.729509152,0.899320824,0.037227214,0.361111111,,,,,,,
